age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
42.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,19.0,10.0,73.0,5.0,-1.0,0.0,0.0,1.0
28.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,14.0,8.0,112.0,2.0,24.0,2.0,1.0,1.0
39.0,10.0,0.0,1.0,1.0,1587.0,0.0,1.0,2.0,8.0,8.0,108.0,2.0,98.0,3.0,3.0,0.0
30.0,0.0,1.0,2.0,1.0,1032.0,0.0,1.0,0.0,29.0,4.0,52.0,5.0,-1.0,0.0,0.0,1.0
30.0,10.0,0.0,3.0,1.0,526.0,0.0,0.0,0.0,26.0,5.0,677.0,3.0,-1.0,0.0,0.0,0.0
32.0,10.0,2.0,3.0,1.0,5514.0,1.0,1.0,2.0,22.0,3.0,319.0,1.0,182.0,1.0,3.0,0.0
32.0,10.0,2.0,3.0,1.0,705.0,0.0,1.0,2.0,25.0,4.0,414.0,2.0,35.0,4.0,2.0,0.0
31.0,0.0,2.0,1.0,1.0,437.0,0.0,0.0,0.0,4.0,5.0,173.0,14.0,-1.0,0.0,0.0,1.0
32.0,10.0,2.0,3.0,1.0,1625.0,1.0,1.0,2.0,22.0,4.0,796.0,1.0,109.0,1.0,2.0,0.0
34.0,10.0,2.0,3.0,1.0,2047.0,0.0,1.0,2.0,28.0,6.0,57.0,5.0,-1.0,0.0,0.0,1.0
60.0,3.0,2.0,3.0,1.0,560.0,1.0,1.0,2.0,15.0,4.0,730.0,5.0,-1.0,0.0,0.0,0.0
59.0,3.0,0.0,0.0,1.0,3534.0,1.0,1.0,2.0,21.0,10.0,216.0,4.0,-1.0,0.0,0.0,1.0
26.0,7.0,2.0,1.0,1.0,2007.0,1.0,1.0,2.0,13.0,9.0,194.0,1.0,92.0,5.0,3.0,0.0
34.0,10.0,1.0,1.0,1.0,1451.0,0.0,1.0,0.0,30.0,4.0,1097.0,15.0,-1.0,0.0,0.0,0.0
34.0,10.0,0.0,1.0,1.0,1012.0,0.0,0.0,1.0,28.0,9.0,540.0,1.0,-1.0,0.0,0.0,0.0
45.0,8.0,1.0,3.0,0.0,75.0,0.0,0.0,2.0,4.0,1.0,236.0,1.0,-1.0,0.0,0.0,1.0
41.0,0.0,0.0,1.0,1.0,3126.0,0.0,1.0,2.0,29.0,5.0,222.0,1.0,91.0,7.0,2.0,0.0
22.0,6.0,2.0,2.0,1.0,3472.0,1.0,1.0,2.0,19.0,3.0,529.0,1.0,181.0,4.0,3.0,0.0
39.0,11.0,0.0,1.0,1.0,-311.0,0.0,1.0,2.0,6.0,4.0,55.0,2.0,345.0,2.0,1.0,1.0
36.0,3.0,0.0,1.0,1.0,565.0,1.0,1.0,2.0,27.0,2.0,300.0,1.0,-1.0,0.0,0.0,0.0
39.0,3.0,0.0,3.0,1.0,1654.0,1.0,0.0,2.0,21.0,10.0,151.0,1.0,-1.0,0.0,0.0,1.0
49.0,7.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,9.0,6.0,1439.0,6.0,-1.0,0.0,0.0,0.0
41.0,8.0,2.0,3.0,1.0,1755.0,1.0,1.0,0.0,11.0,5.0,152.0,10.0,-1.0,0.0,0.0,1.0
31.0,0.0,0.0,1.0,1.0,113.0,0.0,1.0,2.0,18.0,10.0,474.0,3.0,-1.0,0.0,0.0,1.0
31.0,0.0,2.0,1.0,1.0,162.0,0.0,1.0,0.0,28.0,4.0,247.0,1.0,-1.0,0.0,0.0,1.0
40.0,11.0,0.0,1.0,1.0,446.0,0.0,1.0,0.0,16.0,4.0,1252.0,1.0,-1.0,0.0,0.0,0.0
29.0,7.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,10.0,6.0,627.0,1.0,-1.0,0.0,0.0,0.0
36.0,3.0,0.0,3.0,1.0,495.0,1.0,1.0,2.0,12.0,2.0,213.0,3.0,182.0,6.0,3.0,0.0
21.0,6.0,2.0,0.0,1.0,53.0,1.0,1.0,2.0,14.0,5.0,270.0,1.0,-1.0,0.0,0.0,0.0
65.0,5.0,0.0,3.0,1.0,2331.0,1.0,1.0,1.0,9.0,1.0,290.0,1.0,92.0,1.0,3.0,0.0
31.0,11.0,0.0,1.0,1.0,182.0,1.0,1.0,2.0,20.0,7.0,231.0,2.0,-1.0,0.0,0.0,1.0
39.0,7.0,2.0,3.0,1.0,48.0,1.0,1.0,2.0,3.0,5.0,539.0,1.0,-1.0,0.0,0.0,0.0
32.0,3.0,0.0,1.0,1.0,6217.0,0.0,0.0,2.0,18.0,10.0,486.0,2.0,181.0,2.0,2.0,1.0
42.0,11.0,0.0,0.0,1.0,1340.0,1.0,0.0,2.0,30.0,6.0,88.0,5.0,-1.0,0.0,0.0,1.0
37.0,7.0,0.0,0.0,1.0,1508.0,1.0,0.0,0.0,6.0,5.0,381.0,2.0,-1.0,0.0,0.0,0.0
57.0,9.0,0.0,1.0,1.0,3783.0,0.0,1.0,0.0,6.0,5.0,198.0,3.0,-1.0,0.0,0.0,1.0
39.0,3.0,0.0,3.0,1.0,2763.0,0.0,1.0,0.0,2.0,5.0,526.0,2.0,-1.0,0.0,0.0,0.0
31.0,0.0,0.0,1.0,1.0,3540.0,0.0,1.0,2.0,21.0,10.0,441.0,1.0,-1.0,0.0,0.0,1.0
45.0,0.0,0.0,1.0,1.0,204.0,0.0,1.0,2.0,3.0,5.0,224.0,2.0,-1.0,0.0,0.0,0.0
29.0,0.0,0.0,1.0,1.0,494.0,0.0,1.0,0.0,26.0,4.0,341.0,2.0,-1.0,0.0,0.0,1.0
52.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,6.0,1486.0,1.0,-1.0,0.0,0.0,0.0
36.0,8.0,0.0,1.0,1.0,188.0,0.0,0.0,2.0,4.0,4.0,1046.0,3.0,333.0,2.0,3.0,0.0
22.0,0.0,2.0,1.0,1.0,33.0,1.0,1.0,2.0,12.0,1.0,369.0,1.0,-1.0,0.0,0.0,0.0
42.0,3.0,1.0,3.0,1.0,1064.0,1.0,1.0,2.0,18.0,7.0,101.0,2.0,-1.0,0.0,0.0,1.0
47.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,5.0,563.0,2.0,-1.0,0.0,0.0,1.0
48.0,5.0,0.0,1.0,1.0,183.0,0.0,1.0,0.0,3.0,5.0,203.0,9.0,-1.0,0.0,0.0,1.0
26.0,11.0,2.0,1.0,1.0,136.0,1.0,1.0,2.0,20.0,3.0,120.0,1.0,-1.0,0.0,0.0,0.0
37.0,2.0,2.0,1.0,1.0,381.0,0.0,1.0,0.0,8.0,4.0,985.0,2.0,-1.0,0.0,0.0,0.0
37.0,11.0,0.0,1.0,1.0,2678.0,1.0,1.0,2.0,25.0,2.0,156.0,1.0,-1.0,0.0,0.0,0.0
53.0,3.0,1.0,1.0,1.0,1004.0,1.0,0.0,1.0,22.0,11.0,119.0,1.0,-1.0,0.0,0.0,0.0
34.0,0.0,0.0,3.0,1.0,69.0,1.0,0.0,2.0,3.0,7.0,263.0,3.0,251.0,3.0,3.0,0.0
50.0,4.0,0.0,1.0,1.0,388.0,1.0,1.0,2.0,15.0,8.0,173.0,2.0,99.0,4.0,2.0,0.0
36.0,10.0,2.0,1.0,1.0,1044.0,0.0,1.0,2.0,20.0,7.0,15.0,19.0,-1.0,0.0,0.0,1.0
27.0,10.0,2.0,3.0,1.0,-67.0,0.0,1.0,2.0,6.0,3.0,604.0,3.0,236.0,2.0,2.0,0.0
59.0,3.0,0.0,2.0,1.0,1727.0,1.0,1.0,1.0,25.0,4.0,500.0,4.0,358.0,2.0,2.0,0.0
40.0,10.0,0.0,1.0,1.0,8379.0,1.0,1.0,0.0,12.0,5.0,52.0,6.0,-1.0,0.0,0.0,1.0
64.0,9.0,0.0,1.0,1.0,4787.0,1.0,1.0,2.0,28.0,9.0,501.0,1.0,-1.0,0.0,0.0,0.0
40.0,8.0,2.0,3.0,1.0,10346.0,1.0,1.0,2.0,15.0,5.0,491.0,2.0,207.0,1.0,1.0,0.0
50.0,7.0,1.0,1.0,1.0,203.0,0.0,1.0,1.0,19.0,10.0,265.0,1.0,127.0,4.0,1.0,1.0
50.0,3.0,0.0,3.0,1.0,398.0,1.0,1.0,1.0,30.0,6.0,1567.0,5.0,-1.0,0.0,0.0,1.0
27.0,3.0,2.0,3.0,1.0,-69.0,0.0,1.0,2.0,15.0,1.0,205.0,3.0,-1.0,0.0,0.0,0.0
35.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,20.0,3.0,18.0,5.0,-1.0,0.0,0.0,1.0
36.0,10.0,0.0,1.0,1.0,-393.0,1.0,1.0,1.0,14.0,7.0,119.0,4.0,-1.0,0.0,0.0,1.0
29.0,3.0,0.0,3.0,1.0,51.0,0.0,1.0,2.0,17.0,6.0,1319.0,5.0,-1.0,0.0,0.0,0.0
37.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,426.0,1.0,-1.0,0.0,0.0,0.0
32.0,10.0,0.0,1.0,1.0,560.0,1.0,1.0,2.0,6.0,7.0,1044.0,4.0,-1.0,0.0,0.0,0.0
36.0,5.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,87.0,3.0,-1.0,0.0,0.0,1.0
50.0,5.0,0.0,1.0,1.0,854.0,1.0,1.0,2.0,16.0,3.0,198.0,1.0,-1.0,0.0,0.0,1.0
27.0,0.0,0.0,3.0,1.0,2855.0,1.0,1.0,2.0,22.0,6.0,138.0,2.0,178.0,4.0,3.0,0.0
44.0,10.0,0.0,3.0,1.0,964.0,1.0,1.0,2.0,29.0,6.0,158.0,2.0,-1.0,0.0,0.0,1.0
31.0,3.0,1.0,3.0,1.0,373.0,1.0,1.0,2.0,10.0,1.0,132.0,6.0,-1.0,0.0,0.0,0.0
30.0,11.0,2.0,1.0,1.0,140.0,0.0,1.0,2.0,15.0,4.0,760.0,1.0,-1.0,0.0,0.0,0.0
42.0,0.0,0.0,1.0,1.0,105.0,1.0,1.0,0.0,11.0,5.0,1159.0,4.0,-1.0,0.0,0.0,0.0
38.0,11.0,0.0,1.0,1.0,797.0,0.0,1.0,2.0,20.0,3.0,62.0,4.0,-1.0,0.0,0.0,1.0
35.0,10.0,0.0,3.0,1.0,3160.0,0.0,1.0,2.0,16.0,10.0,445.0,2.0,95.0,1.0,2.0,0.0
37.0,8.0,2.0,3.0,1.0,1188.0,1.0,1.0,2.0,24.0,5.0,310.0,1.0,-1.0,0.0,0.0,0.0
28.0,7.0,2.0,1.0,1.0,-46.0,0.0,1.0,2.0,1.0,8.0,199.0,1.0,92.0,14.0,3.0,0.0
32.0,8.0,0.0,1.0,1.0,514.0,0.0,1.0,2.0,11.0,6.0,812.0,1.0,-1.0,0.0,0.0,0.0
42.0,10.0,0.0,1.0,1.0,1013.0,1.0,0.0,2.0,28.0,7.0,117.0,8.0,-1.0,0.0,0.0,1.0
55.0,3.0,0.0,3.0,1.0,13578.0,1.0,1.0,2.0,29.0,9.0,247.0,2.0,-1.0,0.0,0.0,1.0
51.0,10.0,0.0,3.0,1.0,825.0,1.0,1.0,2.0,17.0,10.0,977.0,3.0,-1.0,0.0,0.0,0.0
51.0,10.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,1.0,467.0,2.0,-1.0,0.0,0.0,0.0
22.0,11.0,2.0,1.0,1.0,129.0,1.0,1.0,2.0,16.0,9.0,258.0,1.0,-1.0,0.0,0.0,0.0
37.0,3.0,2.0,3.0,1.0,2875.0,1.0,1.0,2.0,20.0,10.0,110.0,2.0,-1.0,0.0,0.0,1.0
34.0,7.0,0.0,1.0,1.0,467.0,0.0,1.0,2.0,13.0,4.0,195.0,2.0,357.0,2.0,2.0,1.0
48.0,7.0,0.0,2.0,1.0,492.0,1.0,0.0,2.0,21.0,7.0,139.0,2.0,-1.0,0.0,0.0,1.0
39.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,30.0,3.0,85.0,1.0,-1.0,0.0,0.0,1.0
50.0,10.0,1.0,0.0,1.0,2794.0,1.0,1.0,2.0,12.0,7.0,1336.0,2.0,-1.0,0.0,0.0,0.0
47.0,7.0,0.0,1.0,1.0,3237.0,0.0,1.0,0.0,15.0,4.0,198.0,3.0,-1.0,0.0,0.0,1.0
42.0,10.0,0.0,1.0,1.0,534.0,1.0,1.0,2.0,5.0,7.0,314.0,1.0,-1.0,0.0,0.0,1.0
38.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,8.0,8.0,210.0,1.0,92.0,3.0,3.0,0.0
32.0,0.0,0.0,1.0,1.0,51.0,0.0,0.0,2.0,7.0,6.0,297.0,1.0,-1.0,0.0,0.0,0.0
32.0,6.0,2.0,3.0,1.0,922.0,1.0,1.0,2.0,18.0,9.0,338.0,2.0,-1.0,0.0,0.0,1.0
80.0,9.0,0.0,2.0,1.0,2994.0,1.0,1.0,2.0,6.0,7.0,320.0,1.0,-1.0,0.0,0.0,1.0
37.0,10.0,2.0,1.0,1.0,1211.0,0.0,1.0,0.0,21.0,4.0,795.0,1.0,-1.0,0.0,0.0,0.0
33.0,0.0,1.0,3.0,1.0,891.0,1.0,1.0,2.0,8.0,4.0,398.0,2.0,-1.0,0.0,0.0,0.0
54.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,28.0,0.0,161.0,1.0,98.0,2.0,2.0,0.0
28.0,6.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,28.0,8.0,294.0,2.0,105.0,7.0,1.0,0.0
57.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,30.0,8.0,585.0,1.0,-1.0,0.0,0.0,1.0
33.0,3.0,0.0,3.0,1.0,5878.0,1.0,1.0,2.0,23.0,9.0,438.0,1.0,430.0,2.0,2.0,0.0
58.0,11.0,0.0,1.0,1.0,1667.0,0.0,0.0,0.0,6.0,4.0,85.0,1.0,-1.0,0.0,0.0,1.0
44.0,3.0,0.0,3.0,1.0,3665.0,1.0,1.0,2.0,17.0,2.0,325.0,1.0,-1.0,0.0,0.0,1.0
46.0,0.0,0.0,2.0,1.0,469.0,0.0,1.0,2.0,2.0,1.0,75.0,1.0,264.0,10.0,1.0,1.0
39.0,10.0,1.0,1.0,1.0,385.0,1.0,1.0,2.0,13.0,9.0,242.0,1.0,48.0,2.0,2.0,0.0
37.0,3.0,2.0,3.0,1.0,62.0,0.0,1.0,2.0,2.0,7.0,428.0,2.0,272.0,8.0,3.0,0.0
36.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,26.0,7.0,109.0,14.0,-1.0,0.0,0.0,1.0
33.0,3.0,2.0,3.0,1.0,2364.0,1.0,1.0,2.0,17.0,4.0,508.0,1.0,-1.0,0.0,0.0,0.0
38.0,11.0,0.0,1.0,1.0,4017.0,1.0,1.0,2.0,4.0,7.0,470.0,1.0,96.0,3.0,3.0,0.0
43.0,10.0,0.0,1.0,1.0,994.0,0.0,0.0,2.0,5.0,4.0,51.0,1.0,-1.0,0.0,0.0,1.0
31.0,0.0,2.0,1.0,1.0,-422.0,0.0,1.0,2.0,18.0,4.0,64.0,2.0,329.0,15.0,1.0,1.0
27.0,7.0,2.0,2.0,1.0,265.0,0.0,1.0,2.0,13.0,4.0,1119.0,2.0,-1.0,0.0,0.0,0.0
41.0,7.0,0.0,1.0,1.0,393.0,0.0,0.0,2.0,10.0,6.0,122.0,1.0,-1.0,0.0,0.0,1.0
34.0,10.0,0.0,1.0,1.0,652.0,0.0,0.0,2.0,18.0,6.0,50.0,4.0,-1.0,0.0,0.0,1.0
36.0,0.0,2.0,1.0,1.0,1281.0,1.0,1.0,1.0,24.0,6.0,119.0,2.0,-1.0,0.0,0.0,1.0
33.0,10.0,2.0,3.0,1.0,469.0,1.0,1.0,2.0,26.0,7.0,158.0,9.0,-1.0,0.0,0.0,1.0
51.0,7.0,0.0,3.0,1.0,7816.0,0.0,1.0,0.0,12.0,4.0,76.0,2.0,-1.0,0.0,0.0,1.0
44.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,31.0,6.0,49.0,5.0,-1.0,0.0,0.0,1.0
45.0,8.0,0.0,1.0,1.0,396.0,1.0,1.0,2.0,28.0,7.0,238.0,1.0,-1.0,0.0,0.0,1.0
46.0,7.0,0.0,2.0,1.0,1303.0,1.0,1.0,2.0,4.0,7.0,174.0,1.0,-1.0,0.0,0.0,1.0
31.0,2.0,0.0,1.0,1.0,20.0,1.0,1.0,1.0,18.0,10.0,52.0,1.0,-1.0,0.0,0.0,1.0
33.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,29.0,6.0,454.0,6.0,-1.0,0.0,0.0,0.0
30.0,8.0,0.0,3.0,1.0,1785.0,1.0,1.0,0.0,17.0,9.0,235.0,1.0,-1.0,0.0,0.0,0.0
33.0,11.0,2.0,3.0,1.0,395.0,0.0,1.0,2.0,23.0,6.0,1359.0,6.0,-1.0,0.0,0.0,0.0
36.0,3.0,0.0,3.0,1.0,2326.0,0.0,1.0,2.0,20.0,10.0,7.0,5.0,-1.0,0.0,0.0,1.0
32.0,7.0,0.0,1.0,1.0,1879.0,1.0,1.0,2.0,6.0,1.0,591.0,8.0,-1.0,0.0,0.0,0.0
37.0,7.0,0.0,2.0,1.0,1796.0,0.0,0.0,2.0,17.0,3.0,232.0,2.0,-1.0,0.0,0.0,1.0
38.0,11.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,28.0,6.0,33.0,3.0,-1.0,0.0,0.0,1.0
29.0,3.0,2.0,3.0,1.0,-11.0,0.0,1.0,2.0,14.0,4.0,164.0,2.0,-1.0,0.0,0.0,1.0
34.0,3.0,2.0,3.0,1.0,13014.0,1.0,1.0,2.0,12.0,1.0,637.0,1.0,183.0,1.0,3.0,0.0
57.0,3.0,1.0,3.0,1.0,3287.0,1.0,1.0,2.0,22.0,5.0,867.0,1.0,84.0,3.0,3.0,0.0
24.0,6.0,2.0,2.0,1.0,474.0,1.0,1.0,2.0,30.0,3.0,551.0,1.0,-1.0,0.0,0.0,0.0
57.0,0.0,0.0,1.0,1.0,169.0,1.0,1.0,2.0,3.0,1.0,369.0,1.0,-1.0,0.0,0.0,0.0
58.0,2.0,0.0,1.0,1.0,1625.0,1.0,1.0,2.0,5.0,1.0,286.0,2.0,-1.0,0.0,0.0,0.0
31.0,8.0,2.0,3.0,1.0,17924.0,0.0,1.0,2.0,21.0,10.0,608.0,3.0,-1.0,0.0,0.0,1.0
64.0,9.0,0.0,1.0,1.0,588.0,1.0,1.0,2.0,16.0,6.0,574.0,1.0,179.0,3.0,3.0,0.0
25.0,6.0,2.0,0.0,1.0,480.0,1.0,1.0,2.0,8.0,8.0,140.0,1.0,-1.0,0.0,0.0,0.0
47.0,10.0,0.0,1.0,1.0,293.0,1.0,1.0,2.0,3.0,2.0,499.0,1.0,-1.0,0.0,0.0,0.0
22.0,6.0,2.0,3.0,1.0,691.0,1.0,1.0,2.0,19.0,7.0,338.0,1.0,-1.0,0.0,0.0,0.0
56.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,27.0,9.0,298.0,1.0,111.0,8.0,1.0,0.0
41.0,0.0,1.0,1.0,1.0,1967.0,0.0,1.0,2.0,18.0,4.0,115.0,1.0,341.0,1.0,2.0,1.0
37.0,0.0,0.0,1.0,1.0,1967.0,1.0,1.0,2.0,27.0,4.0,242.0,1.0,212.0,1.0,3.0,0.0
29.0,3.0,2.0,3.0,1.0,573.0,0.0,0.0,0.0,16.0,5.0,190.0,4.0,-1.0,0.0,0.0,1.0
29.0,4.0,2.0,3.0,1.0,2196.0,1.0,1.0,2.0,5.0,7.0,215.0,1.0,-1.0,0.0,0.0,0.0
37.0,10.0,0.0,1.0,1.0,177.0,0.0,1.0,2.0,16.0,6.0,464.0,3.0,-1.0,0.0,0.0,1.0
46.0,7.0,1.0,1.0,1.0,709.0,0.0,1.0,2.0,18.0,6.0,100.0,4.0,-1.0,0.0,0.0,1.0
56.0,3.0,0.0,3.0,1.0,705.0,1.0,1.0,2.0,19.0,10.0,164.0,2.0,-1.0,0.0,0.0,1.0
42.0,3.0,0.0,3.0,1.0,2187.0,0.0,1.0,2.0,17.0,10.0,525.0,3.0,-1.0,0.0,0.0,0.0
32.0,3.0,0.0,3.0,1.0,937.0,1.0,1.0,2.0,26.0,4.0,61.0,1.0,190.0,1.0,2.0,1.0
32.0,3.0,2.0,3.0,1.0,2974.0,0.0,1.0,2.0,24.0,3.0,227.0,1.0,4.0,1.0,2.0,0.0
38.0,7.0,0.0,1.0,1.0,2008.0,0.0,1.0,2.0,18.0,10.0,354.0,1.0,-1.0,0.0,0.0,1.0
32.0,10.0,2.0,1.0,1.0,930.0,0.0,1.0,0.0,21.0,4.0,122.0,1.0,-1.0,0.0,0.0,1.0
28.0,0.0,2.0,1.0,1.0,-7.0,1.0,0.0,0.0,26.0,5.0,3183.0,2.0,-1.0,0.0,0.0,0.0
28.0,8.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,26.0,4.0,1560.0,2.0,-1.0,0.0,0.0,0.0
47.0,10.0,2.0,1.0,1.0,-239.0,0.0,0.0,2.0,7.0,6.0,973.0,3.0,-1.0,0.0,0.0,0.0
34.0,7.0,0.0,1.0,0.0,-745.0,0.0,0.0,2.0,11.0,6.0,131.0,2.0,-1.0,0.0,0.0,1.0
48.0,3.0,0.0,3.0,1.0,2351.0,1.0,1.0,2.0,15.0,8.0,150.0,1.0,105.0,3.0,3.0,0.0
28.0,7.0,0.0,1.0,1.0,4287.0,1.0,1.0,2.0,30.0,3.0,171.0,1.0,-1.0,0.0,0.0,1.0
38.0,10.0,0.0,3.0,1.0,206.0,1.0,1.0,2.0,8.0,3.0,350.0,2.0,-1.0,0.0,0.0,0.0
57.0,7.0,0.0,1.0,1.0,1540.0,0.0,1.0,2.0,17.0,10.0,564.0,1.0,-1.0,0.0,0.0,0.0
47.0,11.0,1.0,1.0,1.0,-288.0,0.0,1.0,0.0,28.0,4.0,107.0,7.0,-1.0,0.0,0.0,1.0
60.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,7.0,676.0,2.0,181.0,5.0,2.0,0.0
39.0,3.0,0.0,3.0,1.0,297.0,0.0,1.0,2.0,13.0,4.0,734.0,2.0,-1.0,0.0,0.0,0.0
69.0,9.0,1.0,2.0,1.0,482.0,1.0,1.0,2.0,2.0,6.0,260.0,2.0,-1.0,0.0,0.0,0.0
61.0,8.0,1.0,3.0,1.0,52587.0,1.0,1.0,2.0,15.0,1.0,394.0,3.0,189.0,1.0,3.0,0.0
57.0,9.0,0.0,2.0,1.0,1532.0,1.0,1.0,1.0,6.0,1.0,286.0,3.0,-1.0,0.0,0.0,1.0
34.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,7.0,261.0,1.0,470.0,2.0,2.0,0.0
48.0,0.0,1.0,1.0,1.0,83.0,0.0,1.0,2.0,13.0,4.0,1101.0,1.0,-1.0,0.0,0.0,0.0
40.0,7.0,0.0,1.0,1.0,273.0,0.0,1.0,0.0,19.0,5.0,1082.0,1.0,-1.0,0.0,0.0,1.0
27.0,7.0,2.0,1.0,1.0,294.0,0.0,0.0,0.0,28.0,4.0,694.0,2.0,-1.0,0.0,0.0,0.0
52.0,0.0,0.0,1.0,1.0,1228.0,0.0,0.0,2.0,4.0,7.0,218.0,1.0,-1.0,0.0,0.0,0.0
40.0,3.0,0.0,3.0,1.0,143.0,1.0,1.0,2.0,13.0,7.0,832.0,6.0,-1.0,0.0,0.0,1.0
46.0,0.0,1.0,1.0,1.0,875.0,0.0,0.0,2.0,11.0,4.0,269.0,3.0,353.0,2.0,2.0,1.0
48.0,0.0,1.0,1.0,1.0,362.0,1.0,1.0,2.0,13.0,7.0,529.0,1.0,-1.0,0.0,0.0,0.0
30.0,3.0,2.0,3.0,1.0,2876.0,1.0,1.0,2.0,6.0,7.0,103.0,4.0,-1.0,0.0,0.0,1.0
46.0,11.0,0.0,3.0,1.0,2520.0,0.0,1.0,2.0,19.0,10.0,144.0,1.0,-1.0,0.0,0.0,1.0
44.0,10.0,1.0,1.0,1.0,314.0,0.0,1.0,0.0,12.0,7.0,18.0,1.0,651.0,1.0,3.0,1.0
49.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,29.0,6.0,468.0,2.0,-1.0,0.0,0.0,1.0
45.0,0.0,0.0,3.0,1.0,2552.0,1.0,1.0,2.0,1.0,5.0,69.0,1.0,293.0,7.0,2.0,0.0
38.0,4.0,1.0,1.0,1.0,70.0,1.0,1.0,2.0,1.0,5.0,263.0,1.0,-1.0,0.0,0.0,0.0
38.0,7.0,0.0,1.0,1.0,3598.0,1.0,1.0,0.0,6.0,5.0,154.0,1.0,-1.0,0.0,0.0,1.0
32.0,7.0,2.0,1.0,1.0,2093.0,1.0,1.0,2.0,24.0,8.0,224.0,2.0,444.0,1.0,2.0,0.0
56.0,3.0,0.0,2.0,1.0,870.0,1.0,1.0,2.0,16.0,10.0,257.0,1.0,-1.0,0.0,0.0,0.0
35.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,29.0,9.0,171.0,1.0,-1.0,0.0,0.0,0.0
51.0,4.0,0.0,2.0,1.0,618.0,0.0,0.0,2.0,4.0,1.0,69.0,1.0,-1.0,0.0,0.0,1.0
25.0,11.0,2.0,3.0,1.0,12.0,1.0,1.0,2.0,12.0,5.0,126.0,6.0,-1.0,0.0,0.0,0.0
60.0,9.0,0.0,2.0,1.0,71.0,1.0,1.0,2.0,10.0,6.0,121.0,3.0,-1.0,0.0,0.0,1.0
30.0,11.0,2.0,1.0,0.0,-366.0,0.0,1.0,2.0,18.0,6.0,516.0,1.0,-1.0,0.0,0.0,0.0
41.0,7.0,0.0,1.0,1.0,2413.0,1.0,1.0,0.0,16.0,5.0,64.0,3.0,-1.0,0.0,0.0,1.0
41.0,4.0,0.0,2.0,1.0,39.0,1.0,1.0,2.0,21.0,7.0,299.0,4.0,-1.0,0.0,0.0,1.0
30.0,8.0,2.0,3.0,1.0,3137.0,0.0,1.0,2.0,31.0,6.0,368.0,7.0,-1.0,0.0,0.0,1.0
73.0,9.0,0.0,3.0,1.0,1641.0,0.0,1.0,2.0,27.0,1.0,49.0,2.0,-1.0,0.0,0.0,0.0
37.0,0.0,2.0,1.0,1.0,781.0,1.0,1.0,2.0,20.0,7.0,75.0,1.0,-1.0,0.0,0.0,1.0
38.0,10.0,0.0,1.0,1.0,976.0,0.0,1.0,2.0,14.0,6.0,766.0,3.0,-1.0,0.0,0.0,0.0
75.0,9.0,0.0,1.0,1.0,3771.0,1.0,1.0,1.0,15.0,3.0,185.0,1.0,181.0,2.0,3.0,0.0
31.0,7.0,2.0,2.0,1.0,2369.0,0.0,1.0,2.0,18.0,4.0,87.0,1.0,-1.0,0.0,0.0,1.0
52.0,7.0,0.0,2.0,1.0,4660.0,1.0,1.0,2.0,18.0,7.0,82.0,3.0,-1.0,0.0,0.0,1.0
33.0,3.0,2.0,3.0,1.0,541.0,0.0,0.0,0.0,21.0,4.0,572.0,1.0,-1.0,0.0,0.0,1.0
57.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,13.0,7.0,189.0,2.0,-1.0,0.0,0.0,1.0
30.0,10.0,0.0,1.0,1.0,455.0,0.0,1.0,2.0,21.0,10.0,758.0,1.0,-1.0,0.0,0.0,0.0
43.0,0.0,2.0,1.0,1.0,386.0,1.0,1.0,2.0,12.0,6.0,220.0,3.0,529.0,1.0,2.0,0.0
43.0,0.0,0.0,1.0,1.0,2271.0,1.0,1.0,1.0,10.0,10.0,524.0,1.0,-1.0,0.0,0.0,0.0
